Record Date,FEI Number,Legal Name,Record Type,Date Posted,Download,Record ID
03/02/2017,3005098811,Simplot Frozen Vegetables LLC,483,01/17/2024,https://www.fda.gov/media/97963/download,282673
07/11/2015,3005101424,Stryker Craniomaxillofacial Division,483,01/17/2024,https://www.fda.gov/media/77347/download,282158
07/11/2015,3005101424,Stryker Craniomaxillofacial Division,483,01/17/2024,https://www.fda.gov/media/77372/download,282159
10/29/2015,3005115360,Dynalabs LLC,483,01/17/2024,https://www.fda.gov/media/86617/download,282101
07/23/2015,3005124205,Clinical Apothecaries,483,01/17/2024,https://www.fda.gov/media/87710/download,281899
02/17/2017,3005144312,"Civic Center Pharmacy, Inc.",483,01/17/2024,https://www.fda.gov/media/91279/download,282638
04/24/2017,3005144312,"Civic Center Pharmacy, Inc.",483,01/17/2024,https://www.fda.gov/media/104246/download,282639
07/23/2015,3005180755,"Coastal Meds, LLC",483,01/17/2024,https://www.fda.gov/media/90683/download,282117
11/07/2015,3005180755,"Coastal Meds, LLC",483,01/17/2024,https://www.fda.gov/media/94787/download,282119
10/24/2018,3005180755,"Coastal Meds, LLC",483,01/17/2024,https://www.fda.gov/media/112298/download,282125
01/26/2016,3005231215,Dorneyville Pharmacy,483,01/17/2024,https://www.fda.gov/media/95497/download,281844
07/10/2015,3005231248,"Corden Pharma Boulder, Inc.",483,01/17/2024,https://www.fda.gov/media/85604/download,282489
07/11/2015,3005231248,"Corden Pharma Boulder, Inc.",483,01/17/2024,https://www.fda.gov/media/82442/download,282494
01/10/2017,3005247494,Advanced Pharma Inc.,483,01/17/2024,https://www.fda.gov/media/99872/download,281720
10/05/2015,3005256616,"Chen Shwezin, Inc. dba Park Compounding Pharmacy",483,01/17/2024,https://www.fda.gov/media/93914/download,282555
04/16/2018,3005256616,"Chen Shwezin, Inc. dba Park Compounding Pharmacy",483,01/17/2024,https://www.fda.gov/media/112689/download,282600
07/10/2015,3005287250,"Region Care, Inc.",483,01/17/2024,https://www.fda.gov/media/88238/download,281941
06/17/2016,3005287250,"Region Care, Inc.",483,01/17/2024,https://www.fda.gov/media/98321/download,281989
10/25/2016,3005310193,Advocate Lutheran General Hospital,483,01/17/2024,https://www.fda.gov/media/100759/download,282356
07/10/2015,3005331940,"Peoples Pharmacy, Inc.",483,01/17/2024,https://www.fda.gov/media/89254/download,281673
12/22/2017,3005331940,"Peoples Pharmacy, Inc.",483,01/17/2024,https://www.fda.gov/media/109728/download,281731
07/11/2015,3005332266,Armstrong Farms Inc.,483,01/17/2024,https://www.fda.gov/media/82897/download,282522
12/17/2015,3005364771,Foundation Care LLC,483,01/17/2024,https://www.fda.gov/media/85394/download,282103
08/21/2017,3005457901,Gipsco Investment Corp,483,01/17/2024,https://www.fda.gov/media/107068/download,281913
12/15/2015,3005468616,Jones Drug Company Inc. dba Reed’s Compounding Pharmacy,483,01/17/2024,https://www.fda.gov/media/94989/download,282636
12/15/2015,3005468616,Jones Drug Company Inc. dba Reed’s Compounding Pharmacy,483,01/17/2024,https://www.fda.gov/media/95311/download,282637
09/08/2016,3005471681,"Partners In Care, Inc.",483,01/17/2024,https://www.fda.gov/media/99793/download,282390
04/07/2017,3005471681,"Partners In Care, Inc.",483,01/17/2024,https://www.fda.gov/media/104418/download,282391
07/23/2015,3005472652,VP Pharmacy Partners LLC,483,01/17/2024,https://www.fda.gov/media/90707/download,282268
04/24/2017,3005472652,VP Pharmacy Partners LLC,483,01/17/2024,https://www.fda.gov/media/104627/download,282272
09/01/2016,3005529620,"Abbott's Compounding Pharmacy, Inc.",483,01/17/2024,https://www.fda.gov/media/95903/download,282572
10/23/2015,3005530267,"BBS Pharmacy, Inc. dba B&B Pharmacy",483,01/17/2024,https://www.fda.gov/media/94270/download,282556
10/23/2015,3005530267,"BBS Pharmacy, Inc. dba B&B Pharmacy",483,01/17/2024,https://www.fda.gov/media/94413/download,282557
07/23/2015,3005537938,Won Feng Trading Inc,483,01/17/2024,https://www.fda.gov/media/77791/download,281750
07/22/2015,3005553411,Burzynski Research Institute,483,01/17/2024,https://www.fda.gov/media/87429/download,281682
07/10/2015,3005579246,"Hospira Boulder, Inc.",483,01/17/2024,https://www.fda.gov/media/85587/download,282329
07/10/2015,3005579246,"Hospira Boulder, Inc.",483,01/17/2024,https://www.fda.gov/media/85596/download,282336
12/22/2015,3005580627,"Oregon Compounding Centers, Inc.",483,01/17/2024,https://www.fda.gov/media/89547/download,281868
09/01/2016,3005580627,"Oregon Compounding Centers, Inc.",483,01/17/2024,https://www.fda.gov/media/90037/download,281869
07/11/2015,3005615655,"Jazz Pharmaceuticals, Inc",483,01/17/2024,https://www.fda.gov/media/82100/download,282524
07/23/2015,3005623291,"D.R. Pharmacy, Inc.",483,01/17/2024,https://www.fda.gov/media/91487/download,281688
10/21/2016,3005630265,"Pensacola Apothecary, Inc.  DBA Everwell Specialty Pharmacy",483,01/17/2024,https://www.fda.gov/media/100566/download,282440
12/17/2015,3005636558,"Northern New England Compounding Pharmacy, LLC",483,01/17/2024,https://www.fda.gov/media/90625/download,282054
02/16/2016,3005664940,Buderer Drug Company Inc,483,01/17/2024,https://www.fda.gov/media/95605/download,281906
09/12/2017,3005664940,Buderer Drug Company Inc,483,01/17/2024,https://www.fda.gov/media/106809/download,281914
07/11/2015,3005724763,"CooperVision, Inc.",483,01/17/2024,https://www.fda.gov/media/82483/download,281970
07/10/2015,3005727550,Belmar Pharmacy,483,01/17/2024,https://www.fda.gov/media/92848/download,282491
07/23/2015,3005734706,MasterPharm LLC,483,01/17/2024,https://www.fda.gov/media/92880/download,281975
02/28/2017,3005734706,MasterPharm LLC,483,01/17/2024,https://www.fda.gov/media/103104/download,282001
07/23/2015,3005758901,Burklow Pharmacy,483,01/17/2024,https://www.fda.gov/media/91478/download,282425
12/23/2016,3005823862,DCA Inc. dba Beacon Prescriptions,483,01/17/2024,https://www.fda.gov/media/101661/download,282479
07/10/2015,3005855878,M. G. Waldbaum Company,483,01/17/2024,https://www.fda.gov/media/83415/download,282128
07/10/2015,3005881167,"Ameridose, LLC",483,01/17/2024,https://www.fda.gov/media/84656/download,282201
07/24/2015,3005881167,"Ameridose, LLC",483,01/17/2024,https://www.fda.gov/media/84406/download,282213
07/06/2017,3006014626,Medistat RX L.L.C.,483,01/17/2024,https://www.fda.gov/media/91010/download,282658
07/06/2017,3006014626,Medistat RX L.L.C.,483,01/17/2024,https://www.fda.gov/media/94559/download,282657
08/22/2016,3006031801,US Compounding Inc,483,01/17/2024,https://www.fda.gov/media/99557/download,282614
09/01/2016,3006031801,US Compounding Inc,483,01/17/2024,https://www.fda.gov/media/93695/download,282612
09/14/2017,3006031801,US Compounding Inc,483,01/17/2024,https://www.fda.gov/media/88289/download,282615
04/14/2017,3006089725,Puget Sound Drug Corporation dba Key Pharmacy and Compounding Center,483,01/17/2024,https://www.fda.gov/media/104475/download,282667
12/10/2015,3006101483,"SaveWay Compounding Pharmacy, Inc.",483,01/17/2024,https://www.fda.gov/media/94979/download,282469
08/08/2017,3006101483,"SaveWay Compounding Pharmacy, Inc.",483,01/17/2024,https://www.fda.gov/media/106696/download,282468
09/23/2016,3006141618,"Town and Country Compounding and Consultation Services, LLC",483,01/17/2024,https://www.fda.gov/media/100127/download,282042
09/01/2016,3006164918,Reliable Rexall-A Compounding Pharmacy,483,01/17/2024,https://www.fda.gov/media/96827/download,282576
09/01/2016,3006164918,Reliable Rexall-A Compounding Pharmacy,483,01/17/2024,https://www.fda.gov/media/97658/download,282573
07/11/2015,3006208348,"Reedsburg Egg Company, Inc.",483,01/17/2024,https://www.fda.gov/media/82887/download,281608
07/10/2015,3006228598,Wells Pharmacy Network LLC,483,01/17/2024,https://www.fda.gov/media/88059/download,282399
07/10/2015,3006228598,Wells Pharmacy Network LLC,483,01/17/2024,https://www.fda.gov/media/89361/download,282405
07/17/2015,3006228598,Wells Pharmacy Network LLC,483,01/17/2024,https://www.fda.gov/media/86720/download,282420
10/04/2016,3006228598,Wells Pharmacy Network LLC,483,01/17/2024,https://www.fda.gov/media/100171/download,282439
07/26/2018,3006228598,Wells Pharmacy Network LLC,483,01/17/2024,https://www.fda.gov/media/114926/download,282463
10/27/2015,3006231732,"Theranos, Inc.",483,01/17/2024,https://www.fda.gov/media/94712/download,282559
07/10/2015,3006306504,"FVS Holdings, Inc. dba. Green Valley Drugs",483,01/17/2024,https://www.fda.gov/media/85519/download,282059
07/11/2015,3006311680,IV Solutions of Lubbock,483,01/17/2024,https://www.fda.gov/media/85788/download,281676
10/16/2015,3006311680,IV Solutions of Lubbock,483,01/17/2024,https://www.fda.gov/media/94495/download,281697
07/23/2015,3006316363,"Resilience US, Inc.",483,01/17/2024,https://www.fda.gov/media/78284/download,281898
07/21/2016,3006317860,"Ballard Plaza Pharmacy I, Inc.",483,01/17/2024,https://www.fda.gov/media/99413/download,282671
07/11/2015,3006345305,Avella  of Deer Valley dba Avella Specialty Pharmacy,483,01/17/2024,https://www.fda.gov/media/85318/download,282628
07/23/2015,3006345305,Avella  of Deer Valley dba Avella Specialty Pharmacy,483,01/17/2024,https://www.fda.gov/media/90145/download,282629
10/05/2015,3006345305,Avella  of Deer Valley dba Avella Specialty Pharmacy,483,01/17/2024,https://www.fda.gov/media/93492/download,282634
10/15/2015,3006345305,Avella  of Deer Valley dba Avella Specialty Pharmacy,483,01/17/2024,https://www.fda.gov/media/93500/download,282632
05/07/2018,3006345305,Avella  of Deer Valley dba Avella Specialty Pharmacy,483,01/17/2024,https://www.fda.gov/media/112819/download,282644
05/09/2018,3006345305,Avella  of Deer Valley dba Avella Specialty Pharmacy,483,01/17/2024,https://www.fda.gov/media/112821/download,282645
05/30/2018,3006345305,Avella  of Deer Valley dba Avella Specialty Pharmacy,483,01/17/2024,https://www.fda.gov/media/112833/download,282647
07/10/2015,3006365166,"Grandpa's Compounding Pharmacy, Inc.",483,01/17/2024,https://www.fda.gov/media/86679/download,282516
11/24/2015,3006365166,"Grandpa's Compounding Pharmacy, Inc.",483,01/17/2024,https://www.fda.gov/media/94490/download,282561
01/08/2018,3006372310,"Intrathecal Compounding Specialists, LLC",483,01/17/2024,https://www.fda.gov/media/110455/download,282261
07/11/2015,3006412304,"KRS Global Biotechnology, Inc",483,01/17/2024,https://www.fda.gov/media/88247/download,282416
01/18/2017,3006412304,"KRS Global Biotechnology, Inc",483,01/17/2024,https://www.fda.gov/media/100642/download,282442
05/30/2018,3006412304,"KRS Global Biotechnology, Inc",483,01/17/2024,https://www.fda.gov/media/110472/download,282457
07/23/2015,3006481643,"Centrum Valley Farms LLP, East Complex",483,01/17/2024,https://www.fda.gov/media/79321/download,282297
07/10/2015,3006489293,Pentec Health,483,01/17/2024,https://www.fda.gov/media/85606/download,281804
07/10/2015,3006568549,"Alexion Pharmaceuticals, Inc.",483,01/17/2024,https://www.fda.gov/media/85721/download,281780
07/10/2015,3006571100,Exemplar Pharmaceuticals LLC,483,01/17/2024,https://www.fda.gov/media/83808/download,282205
07/23/2015,3006572203,Dolan Central Illinois Compounding LLC dba Preckshot Professional Pharmacy,483,01/17/2024,https://www.fda.gov/media/92457/download,282346
05/22/2018,3006572203,Dolan Central Illinois Compounding LLC dba Preckshot Professional Pharmacy,483,01/17/2024,https://www.fda.gov/media/107992/download,282372
07/11/2015,3006577714,"Brook View Dairy, L.L.C.",483,01/17/2024,https://www.fda.gov/media/79770/download,282160
03/02/2016,3006616657,Central Admixture Pharmacy Serv,483,01/17/2024,https://www.fda.gov/media/96329/download,282562
08/12/2015,3006705815,Abbott Medical,483,01/17/2024,https://www.fda.gov/media/84940/download,282241
07/23/2015,3006737348,Jenis Splendid Ice Creams LLC,483,01/17/2024,https://www.fda.gov/media/92104/download,281902
06/17/2016,3006899675,"Home Care Pharmacy of Palm Coast, Inc.",483,01/17/2024,https://www.fda.gov/media/98283/download,282434
05/31/2018,3006899675,"Home Care Pharmacy of Palm Coast, Inc.",483,01/17/2024,https://www.fda.gov/media/113688/download,282460
05/01/2017,3007003644,Village Compounding Pharmacy,483,01/17/2024,https://www.fda.gov/media/104637/download,281725
07/24/2015,3007026789,Clarcon Biological Chemistry Laboratory Inc.,483,01/17/2024,https://www.fda.gov/media/77186/download,281651
07/10/2015,3007045542,"PharMEDium Services, LLC.",483,01/17/2024,https://www.fda.gov/media/85386/download,281752
09/11/2015,3007045542,"PharMEDium Services, LLC.",483,01/17/2024,https://www.fda.gov/media/92812/download,281756
10/24/2018,3007045542,"PharMEDium Services, LLC.",483,01/17/2024,https://www.fda.gov/media/110150/download,281766
07/10/2015,3007164479,Goenner Poultry LLC,483,01/17/2024,https://www.fda.gov/media/82943/download,282129
07/11/2015,3007174596,Kings Park Slope Inc,483,01/17/2024,https://www.fda.gov/media/88250/download,281959
06/17/2016,3007174596,Kings Park Slope Inc,483,01/17/2024,https://www.fda.gov/media/98374/download,281990
07/10/2015,3007181436,Rx Compounding Inc.,483,01/17/2024,https://www.fda.gov/media/85772/download,282306
07/10/2015,3007181436,Rx Compounding Inc.,483,01/17/2024,https://www.fda.gov/media/89832/download,282307
11/22/2016,3007181436,Rx Compounding Inc.,483,01/17/2024,https://www.fda.gov/media/100659/download,282320
11/22/2016,3007181436,Rx Compounding Inc.,483,01/17/2024,https://www.fda.gov/media/100687/download,282323
07/10/2015,3007187671,Matrixx Initiatives Inc.,483,01/17/2024,https://www.fda.gov/media/78014/download,282624
07/10/2015,3007187671,Matrixx Initiatives Inc. (Zicam),483,01/17/2024,https://www.fda.gov/media/78617/download,282623
07/11/2015,3007187671,Matrixx Initiatives Inc,483,01/17/2024,https://www.fda.gov/media/77266/download,282627
07/10/2015,3007200605,Zions Rx Formulations Services LLC dba Rx Formuations Serv.,483,01/17/2024,https://www.fda.gov/media/88105/download,282625
07/23/2015,3007200605,Zions Rx Formulations Services LLC dba Rx Formuations Serv.,483,01/17/2024,https://www.fda.gov/media/91003/download,282631
07/24/2015,3007259359,Kv Pharmaceutical Inc,483,01/17/2024,https://www.fda.gov/media/74809/download,282099
07/11/2015,3007271263,Premier Pharmacy Labs Inc,483,01/17/2024,https://www.fda.gov/media/88416/download,282413
10/24/2018,3007271263,Premier Pharmacy Labs Inc,483,01/17/2024,https://www.fda.gov/media/99260/download,282466
07/10/2015,3007309456,"Cal-Maine Foods, Inc.",483,01/17/2024,https://www.fda.gov/media/83793/download,281666
02/17/2017,3007500366,First Pharma Associates LLC dba Riverpoint Pharmacy,483,01/17/2024,https://www.fda.gov/media/102427/download,282668
07/11/2016,3007537202,Village Pharmacy,483,01/17/2024,https://www.fda.gov/media/98899/download,282038
07/11/2015,3007754995,"Daybreak Foods, Inc.",483,01/17/2024,https://www.fda.gov/media/82333/download,282286
04/16/2018,3007816026,"Vitalab Pharmacy, Inc. DBA Vasco Rx Specialty Pharmacy",483,01/17/2024,https://www.fda.gov/media/112662/download,282642
07/11/2015,3007919151,"Hillandale Farms Conn, LLC",483,01/17/2024,https://www.fda.gov/media/79780/download,281830
07/11/2015,3007919151,"Hillandale Farms Conn, LLC",483,01/17/2024,https://www.fda.gov/media/79789/download,281831
07/11/2015,3007919151,"Hillandale Farms Conn, LLC",483,01/17/2024,https://www.fda.gov/media/79806/download,282253
07/23/2015,3007926870,"Mid-states Closeouts, Inc",483,01/17/2024,https://www.fda.gov/media/78330/download,281615
07/22/2015,3007942369,"Fallon Wellness Pharmacy, L.L.C.",483,01/17/2024,https://www.fda.gov/media/91642/download,281973
02/28/2017,3007942369,"Fallon Wellness Pharmacy, L.L.C.",483,01/17/2024,https://www.fda.gov/media/103163/download,282000
07/21/2017,3007957196,Nutrishare Inc,483,01/17/2024,https://www.fda.gov/media/106502/download,282273
08/30/2018,3007957196,Nutrishare Inc,483,01/17/2024,https://www.fda.gov/media/115829/download,282275
10/25/2016,3007967308,Ucla Medical Ctr,483,01/17/2024,https://www.fda.gov/media/100774/download,282580
07/10/2015,3008058540,Infupharma LLC d.b.a. President Pharmacy,483,01/17/2024,https://www.fda.gov/media/83629/download,282407
07/23/2015,3008058540,Infupharma LLC d.b.a. President Pharmacy,483,01/17/2024,https://www.fda.gov/media/90717/download,282419
07/11/2015,3008170448,"Alaunus Pharmaceutical, LLC",483,01/17/2024,https://www.fda.gov/media/85216/download,282206
04/08/2016,3008213711,"Pharmakon Pharmaceuticals, Inc.",483,01/17/2024,https://www.fda.gov/media/97057/download,282315
04/15/2016,3008213711,"Pharmakon Pharmaceuticals, Inc.",483,01/17/2024,https://www.fda.gov/media/88230/download,282193
04/15/2016,3008213711,"Pharmakon Pharmaceuticals, Inc.",483,01/17/2024,https://www.fda.gov/media/88401/download,282316
04/15/2016,3008213711,"Pharmakon Pharmaceuticals, Inc.",483,01/17/2024,https://www.fda.gov/media/96839/download,282317
07/10/2015,3008231170,"Infusion Options, Inc.",483,01/17/2024,https://www.fda.gov/media/88422/download,281942
10/24/2018,3008231170,"Infusion Options, Inc.",483,01/17/2024,https://www.fda.gov/media/106082/download,282009
01/10/2018,3008307548,American CryoStem Corporation,483,01/17/2024,https://www.fda.gov/media/110027/download,282046
07/10/2015,3008335877,"Village Fertility Pharmacy, Inc.",483,01/17/2024,https://www.fda.gov/media/85524/download,282204
